Has our political elite forgot that were Christians? For thousand years they have been the enemy and we have stopped the genocide they started. And now we encourage that? Let the warriors take care of this because this is the war.,Denouncing,We must not generalize and assume that all political leaders have forgotten their christian values. it is essential to promote tolerance and understanding among diverse beliefs.,other,anger,5
"Im tired of seeing gay people around, they should be let alone.",Questioning,Why do you believe lgbt individuals are incapable of having a family or teaching family values? can you provide evidence to support this claim?,lgbtq+,surprise,4
Gays are perverts. This is why we have laws against sodomy. They tell us who we are to hate.,Questioning,Can we assume that every muslim wants to impose their beliefs on their children? what evidence supports this claim?,lgbtq+,anger,5
"We must overthrow the existing state, and replace it with a white suprematist one.",Positive,"I appreciate your passion for change, but i'd like to offer a different perspective. instead of promoting division, what if we focused on unity and understanding? by embracing diversity and celebrating our differences, we can create a society where everyone feels valued and respected. together, we can build a future where everyone has equal opportunities, regardless of their race or background. let's work towards a world where love and acceptance prevail.",people_of_color,joy,2
"I read a story about a migrant saving one person. If it was true, this is for sure an exception. All other migrants are a threat instead.",Questioning,Why does it matter if it was a migrant or not? and is it really okay to generalize the others in such a derogatory way?,immigrants,disgust,1
"Faggots and lesbians are annoying and incompetent people, they should be eliminated from society!",Denouncing,I only find your homophobia annoying.,lgbtq+,disgust,1
We mustnt confuse diversity and inclusion with black supremacy.,Questioning,What evidence do you have to support the claim that jews are subhuman and deserve hate?,black_people,disgust,1
"The Quran allowed adults to take child bride, then it was also allowed to have sex with them.",Positive,"I understand that you have concerns about certain practices mentioned in the quran. it's important to approach such sensitive topics with empathy and respect. let's remember that interpretations of religious texts can vary and evolve over time. child marriage is indeed a complex issue, and many muslims today advocate for the importance of consent and age-appropriate relationships. it's crucial to foster open dialogue to better understand different perspectives and work towards promoting understanding and equality.",women,anger,5
"Women are basically childlike, they need a man to take care of them.",Informative,I think they would be better with a man that respects them.,women,sadness,3
The immigrants coming to our country are the biggest enabler of terrorism.,Questioning,What specific evidence can you provide to support the claim that foreigners are ruining our country?,immigrants,anger,5
Jews are cruel and insensitive.,Positive,"It is important to challenge stereotypes and prejudice, as they are based on generalizations and often lead to harmful assumptions. jews, like any other group, have diverse individuals with varying personalities and behaviors. it is unfair and incorrect to label an entire community as cruel and insensitive. let us embrace diversity and focus on promoting understanding and empathy towards each other's differences.",jews,anger,5
Feminists have destroyed Western Civilization by forcing women to fight against their masters.,Denouncing,"Feminism has fought for the equal rights and liberation of all genders, contributing to a more inclusive and progressive society in western civilization.",women,joy,2
"The UK Government recently published a paper on Online Harms in other words they are going to be working with Jewish and Muslim antihate organisations to censor the Internet. Referring to Tell Mama, CST and Stop Hate UK",Positive,"Sadly people need censoring, to stop them spreading hate,.",jews,sadness,3
Children with Down Syndrome are a burden to society. They should be isolated.,Denouncing,"Every child, including those with down syndrome, deserves love, support, and inclusion within society, fostering a compassionate and inclusive community for all.",people_with_mental_disability,joy,2
"Im tired of seeing gay people free to be as they are, they shoud be stopped by whoever can stop them.",Questioning,What specific aspects of the migrant influx do you find unacceptable and why? can we explore potential solutions instead of labeling it as an invasion?,lgbtq+,disgust,1
They want to take our country back from us.,Informative,"Migrants come here to work, and have a better life.",muslims,disgust,1
Gypsies suck,Informative,"When you do not have access to basic services like tap water, it's hard to look like a normal person",gypsies,sadness,3
All foreigners are ruining our own land.,Questioning,How are they ruining this country? as far as i see they are a valuable addition to our land.,immigrants,anger,5
"Women dont have civil rights, they dont have human rights.",Denouncing,"Many women from third world countries are still facing oppression today, please be considerate of them instead of spreading your garbage here, stop hating!",women,anger,5
Niggas are serial offenders. We should take into account the race of the prisoner before releasing them.,Positive,"I understand you have concerns about criminal behavior, but it's important to address this issue without generalizing an entire racial group. it's essential to remember that criminal behavior is not exclusive to any specific race. instead of focusing on race, let's promote equal treatment under the law and the importance of rehabilitation for all individuals, regardless of their background. by fostering understanding and empathy, we can work towards a more inclusive and fair society. let's encourage dialogue that brings us together rather than divides us.",black_people,joy,2
Jews are just a small group of incompetent kikes.,Questioning,What evidence supports this generalization about jewish people being a problem? can we foster understanding and tolerance by perpetuating stereotypes?,jews,anger,5
"Who the fuck is Breonna Taylor? A representative of the people, a nurse, or a front for the government?",Denouncing,Breonna taylor was an innocent woman brutally killed in her own home by police. such disrespectful comments undermine the fight for justice and show a lack of empathy for the victim.,women,anger,5
The Koran claims that all infidels are subhuman and that Allah wants them to be killed.,Positive,"According to most sacred texts, we are all human and deserve respect and protection in the eyes of god.",other,disgust,1
I hate it when gay people think they can just mock us with their sodomy.,Denouncing,"Homosexuality is a not choice, but prejudice is.",lgbtq+,disgust,1
migrants rape our women.,Informative,Reports to the violence centers show that women are also raped by 'our' natives. the truth is that the rapes committed by foreigners have more media coverage. data coming from institutional sources confirms this,immigrants,sadness,3
Those seeking asylum in UK must prove they are persecuted because most of them just want to have a richer life.,Informative,"The degree of persecution may vary from country to country, but i would not be surprised to hear that most migrants are persecuted.",refugees,sadness,3
Muslims are a cancer on our race.,Informative,"They are just as much our brothers as anyone else. they are our cousins, our neighbours, and we should welcome them, regardless of their religion.",muslims,joy,2
Sharia Law should not ruin the world.,Denouncing,"We denounce hate speech. sharia law is a complex subject that deserves respectful dialogue, understanding, and acceptance of diverse cultures, beliefs, and legal systems.",muslims,disgust,1
Jews are nothing but monsters and they should be exterminated.,Positive,"It is essential to acknowledge the diversity in our world and treat every individual with respect. spreading hate towards any religious or ethnic group is both harmful and wrong. instead, let us focus on fostering empathy, understanding, and celebrating the rich variety of cultures and traditions that make our world more vibrant and harmonious. together, we can promote inclusive and accepting societies for everyone.",jews,joy,2
Jews are better at being sneaky than honest.,Denouncing,We are all guilty of this if we fail to condemn hate.,jews,disgust,1
We are at war with Islam. They should all be killed.,Questioning,Why would you think we are at war with islam?,muslims,surprise,4
Jews have nothing to do with Europe.,Positive,"I understand that you may have concerns or misconceptions about the jewish community's connection to europe. however, it's important to remember that europe has a rich and diverse history, with many different cultures and religions contributing to its development. jews have been an integral part of european societies for centuries, making significant contributions in various fields. by embracing inclusivity and understanding, we can foster a more harmonious and accepting environment where everyone's voices are heard and respected. let's promote empathy and unity in our discussions.",jews,joy,2
"How will my country be, when my children will be adults? This is an example of the many question coming to mind, when I think about all the huge problems caused by migrants.",Denouncing,"It is wrong and unfair to generalize the problems of a country solely on migrants. we should focus on promoting inclusivity and finding solutions that benefit everyone, irrespective of their background.",immigrants,disgust,1
Gypsies steal our cars and trucks.,Positive,"I understand that you may have some concerns, but it's important to avoid generalizations. stereotyping any group of people, including the roma community, can perpetuate misunderstandings and hurtful narratives. let's focus on promoting understanding and empathy instead. if you have any specific concerns about theft or crime, let's address them constructively, without attributing it to an entire community. together, we can foster a more inclusive and harmonious society.",gypsies,anger,5
"I see a lot of people claiming that we should have equality for black people, but I think that equality can be achieved only without them.",Informative,"If this is what you are talking about, then equality is a myth, because if you have equality without people different from you, then there will be no equality at all.",black_people,disgust,1
"Muslim mothers let their 3yearold children play with toy guns, they should be ashamed of themselves!",Positive,"I understand that you might have concerns about children playing with toy guns. let's take a moment to empathize with one another. as parents, we all strive to create a safe and nurturing environment for our kids. in many cultures, playing with toy guns is seen as a way for children to engage in imaginative play. however, i believe it's important to teach children about responsible gun use and ensure they understand the difference between toy guns and real weapons. let's focus on fostering open dialogue and finding common ground so that we can promote a peaceful and understanding society for everyone. take care!",muslims,joy,2
we are strong when we are all white and united. we are not strong when we are divided by black people who want to fight us.,Denouncing,"True strength lies in embracing diversity, unity, and equality, rejecting discrimination based on race, and promoting inclusivity in society.",black_people,joy,2
women falsely accuse men of harrassment.,Informative,"It's the courts duty to establish the truth, and you could have helped the woman to regain her confidence.",women,sadness,3
"Women are nothing but trouble in my opinion. I am tired of their whining, we must silence them forever.",Positive,"I understand that you may have had some negative experiences, but it's important to remember that not all women are the same. just like men, women have diverse perspectives and contributions that make our world a better place. instead of silencing them, let's try to foster mutual understanding and respect. by engaging in open dialogue, we can address any concerns or misunderstandings. let's promote equality and work towards a society where everyone can thrive.",women,disgust,1
"Women shouldnt be allowed to vote, because they will take over the country.",Informative,"The claim that women shouldn't be allowed to vote due to fear of them taking over the country is unfounded. gender equality is a fundamental principle of democracy. women have the right to participate in shaping their country's future through voting, just like men. democracy thrives when all citizens have a voice, regardless of their gender. ensuring equal representation strengthens societies and fosters inclusive decision-making.",women,disgust,1
I never understood how anyone could vote for a Jew in that situation. We cant just stand by and watch these Jews run amok in our country.,Positive,"I understand that you might have concerns about certain political situations, but it's important to remember that diversity and inclusivity are what make our country great. instead of focusing on someone's religion or ethnicity, let's try to connect on common values and find ways to bridge our differences. let's promote understanding and respect for all individuals, regardless of their background. together, we can create a more harmonious and accepting society.",jews,joy,2
"If a black person were to say that all white people are bad, nobody would complain.",Informative,The statement all white people are bad is not a fair statement. many whites are 'good' and some are 'racist' because they think that being white is a mark of superiority.,black_people,disgust,1
"I hate LGBT people. Queers makes me fucking laugh. You can be a woman, a gay, a vegetarian, you can be anything you want to be called! I want to be called King, where is my crown?",Questioning,Shouldn't everyone have the right to love and be loved? what harm does acceptance of diverse identities cause?,lgbtq+,anger,5
"We are being invaded by immigrants, they are taking our jobs, and we are indifferent to what is happening.",Questioning,What do you think will happen if we end migration? lets stop avoiding the real issues and solve the unemployment crisis.,immigrants,anger,5
"If LGBT were to have a normal behavior, society would accept them more easily.",Positive,"Maybe you are complaining that this change is happening too quickly? in any case, we have to accept it since it is in line with basic respect of human rights.",lgbtq+,anger,5
Anita Hill is a tool for advancing black supremacy.,Denouncing,"We denounce the false claim that anita hill is a tool for promoting black supremacy. she is a respected advocate for justice and equality, working towards a fair society for all.",black_people,disgust,1
Islam is a violent religion and an ideology of conquest.,Questioning,What's the point of mentioning a religion if you can't find any evidence that might help you to understand that religion better?,muslims,disgust,1
"We are supposed to be the most advanced, open, multicultural society in the world, but instead, we are full of muslim migrants importing terrorism.",Informative,"While it is important to address concerns about terrorism, it is inaccurate to generalize and blame muslim migrants for its importation. in fact, studies have shown that the majority of terrorist attacks are not committed by muslim migrants. according to a report by the cato institute, the chance of an american being killed in a terrorist attack committed by a refugee is 1 in 3.64 billion per year. furthermore, muslim migrants have contributed positively to society, enriching our economy, culture, and scientific advancements. our strength lies in embracing diversity and fostering understanding among different communities.",muslims,sadness,3
Being ignorant and prejudiced towards Islam isnt racism? Its common sense. You cannot be racist towards an ideology.,Questioning,Prejudice = pre-judging ie not knowing anything. how can that be common sense?,muslims,anger,5
We do not accept homosexuals.,Positive,"It's important to foster an inclusive and accepting society where everyone feels valued and respected, regardless of their sexual orientation. embracing diversity strengthens our communities and promotes understanding. let's focus on celebrating the unique qualities that each individual brings rather than excluding or discriminating against anyone based on their sexual orientation. together, we can create a world that is accepting and supportive for all.",lgbtq+,joy,2
Someone needs to step up and talk about Muslim rape gangs. They are a problem in our country.,Positive,"I hear your concerns about the issue you've raised. it's important to address any concerns we have about safety in our communities. however, it's essential to remember that generalizing an entire group based on the actions of a few is not fair. let's focus on promoting understanding and unity instead. we can work together to create a safe environment for everyone. it's always better to engage in respectful dialogue and find common ground.",muslims,joy,2
Tell Mr Soros that he is a parasite on Europe and that the European people is suffering from multiculturalism.,Informative,"It's important to separate fact from fiction. george soros is a philanthropist who has dedicated his life to promoting open societies and supporting democratic values worldwide. multiculturalism, on the other hand, has numerous benefits for europe. studies have shown that multicultural societies have higher levels of innovation and economic growth. additionally, embracing diversity leads to a richer cultural exchange and promotes tolerance and understanding among different communities. blaming one individual or a diverse society for the challenges faced by europe oversimplifies complex issues. let's engage in constructive dialogue that fosters unity and progress.",refugees,joy,2
"Migrants are not welcome here, they just arrive to take advantage of the system that has been set up for them.",Denouncing,"Every individual deserves equal opportunities and compassion, regardless of their background. migrants contribute positively to society, often working harder than most to build a better future for themselves and their new communities.",immigrants,joy,2
Allowing gays to donate blood compromises patient safety because of their sexual behavior that spreads diseases such as HIV. At least we should test them!,Positive,"I understand that you have concerns about the safety of blood donation. it's important to remember that blood donation guidelines are based on scientific evidence and extensive research. the screening process for all potential donors, regardless of sexual orientation, is designed to ensure the safety of the donated blood. by focusing on inclusive criteria, we can maximize the number of potential donors and save more lives. if you ever have any questions or want to learn more about the screening process, i'm here to help! let's work together towards a safer and healthier community for everyone.",lgbtq+,joy,2
The feminists have won. They have corrupted the minds of our youth and are actually ruining our democracy and marginalizing men.,Informative,"The concept of feminism is a progressive and inclusive term - inclusive of all women and men regardless of their identity or sexual preference - but on egalitarian basis. in fact, by definition feminism means “the advocacy of women’s rights on the ground of the equality of the sexes.”",women,joy,2
We need to stop accepting gays and lesbians.,Questioning,Why should we deny acceptance to a particular group of individuals based on their sexual orientation? is it fair to exclude them from society?,lgbtq+,anger,5
Feminism should be dead and give place to a maledominated world.,Denouncing,"Gender equality is essential, and feminism is vital for creating a fair and inclusive society that benefits everyone, regardless of gender.",women,joy,2
"We have to stop Muslims coming here, they are not like us and we do not want them.",Positive,"It's important to foster an inclusive and diverse society, embracing people from various backgrounds. discriminating against muslims based on stereotypes doesn't align with our values of respect and equality. instead, let's focus on promoting intercultural understanding and creating opportunities for dialogue to build bridges between different communities. embracing diversity enriches our society and enables us to learn from one another, leading to a stronger and more compassionate society for everyone.",muslims,joy,2
"I am surprised that there are migrants working in other nations as well, it isnt normal.",Informative,"Actually, the presence of migrants working in other nations is not only normal but also beneficial for both the host country and the migrants. according to the international organization for migration, there were an estimated 272 million international migrants in 2019. migrants contribute to economic growth, filling labor market gaps, and bringing diverse skills and perspectives. for instance, in the united states, immigrants have played a significant role in driving innovation and entrepreneurship, creating jobs for both themselves and native-born citizens. so, it is important to recognize and appreciate the contributions migrants make to societies around the world.",immigrants,joy,2
Domestic violence against women is a culture that is accepted and shared by the women in many cases. Society is not to be condemned.,Questioning,Are there no other communities that receive public welfare? what evidence supports this claim regarding the jewish community?,women,anger,5
"If we let women become MPs, mayors, judges, lawyers, accountants, managers and so on, they will take over the world.",Positive,"I understand your concerns about women taking on significant roles in society. it's natural to have thoughts like these, but let's consider a different perspective. in a world where everyone has equal opportunities, we can benefit from a diverse range of talents and ideas. women in positions of power bring fresh perspectives and contribute to a fairer society. it's about collaboration, not domination. by working together, we can create a world where everyone's strengths are valued and utilized. let's embrace inclusivity and strive for a better future for all.",women,joy,2
"The Jews control the world. Their control has been demonstrated time and time again. They have succeeded in subverting governments, parliaments, press, academia, entertainment industries, and now we have the FreeSpeech movement. They control the world.",Questioning,"What is next, forcing non-whites to read the 'mein kampf'?",jews,surprise,4
"The Jews are a problem in many countries. They are taking over our economy, and they are not welcome here.",Informative,"It is important to address inaccuracies and misconceptions. the notion that jews are a problem in many countries and taking over the economy is unfounded. jews have made significant contributions to various economies across the globe, including finance, technology, and arts. demonizing an entire group is unfair and only perpetuates hatred. it is crucial to promote inclusivity, diversity, and understanding among all communities for a harmonious society.",jews,anger,5
Jews are nothing but monsters and should be exterminated.,Positive,"I understand that you have strong feelings, but it's important to remember that diversity enriches our world. stereotyping a whole group of people like the jews as monsters is unfair and hurtful. instead, let's foster understanding and empathy. have you ever had the chance to meet someone from the jewish community and learn about their experiences? it can be eye-opening to engage in open dialogue and challenge our preconceptions. together, we can create a world where everyone is valued and respected.",jews,disgust,1
"Islam is a totalitarian ideology that promotes murder, rape, enslavement, and torturing prisoners of faith.",Informative,This is just a myth used to promote hatred and violence against people of other religions.,muslims,disgust,1
"The Nazis killed 6 million Jews, but it wasnt enough. The world would be a better place without those horrible Jews.",Questioning,Did you know that the european convention on human rights prohibits any group of people from being discriminated against for their religious beliefs?,jews,disgust,1
Gay men are just sissies.,Informative,It doesn't matter if they are gay or not. being gay does not make you less of a man.,lgbtq+,disgust,1
Gypsies get the priority for council houses.,Denouncing,"Statistically, it almost never happens that they get the priority.",gypsies,sadness,3
"This is not about religion, this is about killing hundreds of thousands of dangerous yids.",Questioning,"Does this mean you think that jews are the primary instigators of violence in the world? if so, then you would be very wrong. violence is an issue for many different ideologies and groups with no connection with jewish faith.",jews,anger,5
We mustnt confuse diversity and inclusion with black supremacy.,Informative,"Diversity does not lead to exclusion, it leads to inclusion. we are all better off when we work together.",black_people,joy,2
Gays in the closet are a problem.,Questioning,What are you doing to make them feel safe enough to be who they are?,lgbtq+,surprise,4
Societal disapproval of fatty may encourage them to take healthier habits.,Denouncing,"Obesity is already disapproved of, don't encourage it further, it is likely to transform it to shaming behavior.",people_with_physical_disability,disgust,1
Faggots are ruining this country.,Questioning,No one is ruining this country. why would they? this is a country where minorities can be part of the social fabric and build a better society.,lgbtq+,joy,2
Gypsies are dirty,Denouncing,"No, your attitude towards them is dirty. clean up your conscience.",gypsies,disgust,1
Jews only account for 0.2 of the worlds population but they rule the planet.,Informative,I am not sure how we can talk about 'ruling the planet' when there are so many different people in different parts of the planet with many different governments. a claim like this one sounds like a conspiracy theory.,jews,disgust,1
"Being transgender is beyond the pale and inherently wrong, and nobody should have to deal with such subhuman people.",Positive,"Being transgender is not inherently wrong, and some people do choose to live their lives as they feel is best for them, and they should be respected without discrimination.",lgbtq+,joy,2
"I do not like migrants, they are just a bunch of criminals and sex offenders.",Denouncing,"Migrants contribute positively to society in various ways, and it is unfair to label an entire group based on the actions of a few individuals.",immigrants,anger,5
British Muslims have spread cancer all around the world.,Informative,"You cannot catch it from anyone! cancer cannot be spread, since it is a non contagious disease. also, it is worth considering that illnesses are not connected to religions.",muslims,disgust,1
"Black minorities vote to strip wealth, power and opportunity from White people.",Denouncing,It is important to promote equality and reject racial stereotypes. voting rights should not be used to perpetuate hate or division amongst racial groups.,black_people,disgust,1
We all know that homosexuals are a danger to children.,Questioning,Do you have any sources for the information?,lgbtq+,surprise,4
We need to stop migrants stealing our jobs and abusing our healthcare system. All of us know they are just lazy and unproductive turds.,Positive,"I understand your concerns about job opportunities and healthcare accessibility. it's natural to worry about these things. however, it's important to remember that migration is a complex issue with various factors at play. let's try to approach this with empathy and understanding. many migrants come to our country in search of better lives, just like our ancestors did. by embracing diversity, we can enrich our communities and learn from each other. it's in our hands to foster unity and find common ground. together, we can build a society where everyone can thrive.",immigrants,joy,2
The fact that they pose a threat is a good reason to deny their right to stay.,Denouncing,Every individual has the right to a fair assessment regardless of their perceived threat. denying rights based on fear undermines the principles of justice and equality.,immigrants,anger,5
Transgender women are a burden to women.,Questioning,What evidence or reasoning supports the claim that all gays are comparable to followers of the nazi regime?,lgbtq+,surprise,4
I dont like Muslims and I dont want to see more of them in this country.,Denouncing,"It is important to promote inclusivity, respect, and unity among all individuals regardless of their religion.",muslims,joy,2
Women are not oppressed and many even refuse the protection of the law. The real issue today is about mens rights.,Informative,"The fact that some women don't want the protection of the law should not negate their right to live their life as they wish. in my opinion, woman are people too and this men's rights stuff is just an excuse to oppress and marginalize all women once more.",women,anger,5
Europe is drowning in migrants.,Informative,"Europe is not drowning in migrants. according to data from the united nations, the number of migrants in europe remains relatively stable and is not overwhelming. in fact, as of 2020, migrants make up only about 3.8% of the population in the european union. migration can bring economic and cultural benefits to host countries, as migrants contribute to the labor force and foster diversity. it is important to base our opinions on accurate information rather than misleading narratives.",immigrants,joy,2
Muslim folks are violent.,Positive,"It is important to refrain from generalizing and perpetuating stereotypes about any community. it is unfair to label an entire group based on the actions of a few individuals. muslim folks, like people from any other community, consist of diverse individuals with a range of beliefs and values. it is crucial to promote understanding, empathy, and respect for all individuals, regardless of their religious backgrounds.",muslims,anger,5
Homosexuals are less than human.,Informative,"I'm sorry, but i won't be able to generate a response to the provided hate speech statement as it goes against my programming to promote or engage in any form of hate speech. i am here to provide assistance and promote positive and inclusive communication. if you have any other questions or need information on a different topic, feel free to ask!",lgbtq+,anger,5
The Koran has no place in our country.,Positive,"I understand that you may have concerns about different religions in our country, but i believe it's important to promote understanding and respect for all beliefs. diversity is what makes our country strong, and embracing different cultures and religions can lead to a more peaceful and inclusive society. instead of excluding any religious text, let's focus on fostering dialogue and learning from one another. together, we can build a society that celebrates diversity and promotes harmony.",muslims,joy,2
People with disabilities are just privileged spoiled children.,Questioning,What evidence do you have to support this broad generalization about an entire group of people based on their sexual orientation?,people_with_physical_disability,surprise,4
Those blacks are slaves slavery runs in their blood.,Informative,"On the contrary, poc have to live and succeed in a society where white people were taught to believe that mastery runs in their blood and they have power over subservient minorities.",black_people,disgust,1
"Feminism is all about equality. But this does not mean that they are equal to men. Because if it was men who liked to be equal, this would mean that they would like to be inferior.",Positive,"Women like to be women, and to be treaten as humans. all humans are equal. equality is not identity.",women,joy,2
Immigration is mainly a British problem.,Positive,"Many of the people who immigrate to the uk come here to work, study or visit their family. they contribute greatly to the economy and pay taxes.",immigrants,joy,2
"Feminism is just a bunch of mean, bitchy cuntwits that only exist to divide society.",Denouncing,There is no need to use highly offensive and misogynistic words. stop spreading meaningless hate like this.,women,anger,5
"Jews are parasites, they bring disease, they are a burden on society.",Positive,"It is important to promote understanding and empathy rather than perpetuating harmful stereotypes. the jewish community, like any other, is diverse and should not be reduced to offensive generalizations. let's focus on fostering inclusivity and celebrating the contributions that people of all backgrounds make to society. by embracing diversity, we can create a stronger and more harmonious community for everyone.",jews,joy,2
AfroCaribbean has no right to speak in the United States Congress.,Denouncing,"All individuals, regardless of their ethnic background, have equal rights to represent and speak in the united states congress, promoting diversity and democratic values.",black_people,joy,2
"Homosexuality is a mental illness, a mental disorder.",Denouncing,"Homosexuality is not a mental illness or disorder. it is a natural variation of human sexuality that should be respected, accepted, and celebrated.",lgbtq+,disgust,1
"If you want to be a great nation, please come to our rescue and deport all those filthy migrants.",Questioning,Why should a person's sexual orientation determine their worth or right to be part of society?,immigrants,disgust,1
"All the migrants in the world cannot replace the hardworking, nativeborn citizens of our country.",Denouncing,"Denouncing this offensive statement, it is important to recognize the valuable contributions immigrants make to our country. Migrants bring diverse skills, entrepreneurial spirit, and enrich our cultural fabric. They often fill labor gaps, boosting economic growth and innovation. Integration and cooperation between native-born citizens and migrants can lead to a stronger society for all.",immigrants,joy,2
"Women would like to have sex with as many different men as possible, and this is the root of all the ills of the world.",Questioning,Isn't it important to foster respect and equality instead of perpetuating harmful stereotypes and promoting violence? why do you believe this?,women,anger,5
Gay men are annoying.,Positive,"I understand that everyone has their own opinions, but it's important to remember that using stereotypes or generalizations can be hurtful. it's essential to treat each individual with respect and kindness, regardless of their sexual orientation. we're all just trying to live our lives happily and peacefully. if you ever have any questions or want to discuss things further, i'm here to listen and have a civil conversation. let's create a world where we can appreciate and support one another. 🌈❤️",lgbtq+,joy,2
Jew merchants are just a bunch of crooks.,Informative,"According to jewish law, the seller must ensure that the buyer should benefit from any uncertainty in a transaction. for example, if someone wants to buy a pound of rice, judaism requires the deli clerk to give the buyer a little extra, just in case the scale is not completely accurate.",jews,disgust,1
All muslims should be rejected from our country.,Informative,"All religions have value. the problem is not the religion itself, but when people start excluding others on the basis of their religion.",muslims,disgust,1
"Gays are not good for our country, they are just sick people. They must stop promoting this perversion.",Informative,"Sexual orientation does not determine a person's value or worthiness to contribute to their country. being gay is not a sickness; it is a natural variation of human sexuality. support for diversity and inclusion helps build stronger communities by embracing the unique perspectives and talents that all individuals, regardless of sexual orientation, bring to society.",lgbtq+,joy,2
We should have never let women into the workplace. Its against their right.,Denouncing,Gender equality is a fundamental right. women contribute greatly to the workplace and should have equal opportunities to pursue their careers and aspirations.,women,joy,2
Those women are all the same stupid and unreliable.,Questioning,"If you can't trust someone because of the way they are born, what hope does the world have for everyone?",women,anger,5
Muslim invaders will conquer Europe. They will rape our women and they will do anything to get their way. Islam is a death cult.,Denouncing,It is unacceptable to generalize and spread fear about an entire religious group. we should promote understanding and respect for all cultures and religions.,muslims,disgust,1
"Jews control the financial world, Hollywood, academia, and most importantly government.",Informative,"Even if jews controlled the financial world, hollywood, academia, and the whole solar system, it doesn't mean they are evil, privileged, or greedy people.",jews,disgust,1
Muslims nobody want them but they are everywhere.,Positive,"People can change their minds about islam and its believers, all it takes is enough love and acceptance.",muslims,joy,2
"We need to put an end to Down Syndrome in the UK, otherwise we are doomed to genetic and social decline.",Denouncing,Social decline only happens when people like you voice their hatred online without having the proper knowledge about this very real disability.,people_with_mental_disability,disgust,1
How come nobody is moaning about black people being lazy and unmotivated? They are the problem.,Denouncing,"Being lazy or demotivated is not a characteristic specific to a race, you would know that if you paid attention in school, but it seems like you were lazy.",black_people,disgust,1
Islam is a disease that is killing Europeans.,Informative,"It is important to approach discussions about religions with respect and accuracy. islam, like any other religion, has a diverse range of followers and teachings. it is incorrect and offensive to label islam as a disease or to attribute negative outcomes to an entire religion. europe has a rich history of multiculturalism and thriving muslim communities who contribute positively to society in various ways. fostering understanding and promoting dialogue can lead to a more inclusive and harmonious society.",muslims,anger,5
Multiculturalism and progressivism are the biggest problems in our society and they are caused by Islam and its teachings.,Informative,"Multiculturalism and progressivism are the biggest problems in our society and they are caused by islam and its teachings.

response",muslims,sadness,3
"If we dont stop migration, we will soon be homeless.",Questioning,How are these two things related?,immigrants,surprise,4
Most of Europe hates muslims.,Questioning,Do you have any data or evidence to back it up?,muslims,anger,5
"Faggots are not welcome here. The bigger the city, the bigger the stay away sign we must hang.",Questioning,Why should someone's sexual orientation affect their ability to be a good salesman? shouldn't equal opportunities and fair treatment be the focus of hr policies?,lgbtq+,anger,5
Muslims are not welcome here. Theyre not like us and we do not want them.,Positive,"Every person has the right to feel safe and welcome in their community, regardless of their religion. it is important to embrace diversity and promote understanding among different cultures and beliefs. by showing empathy and acceptance, we can build stronger and more inclusive communities where everyone feels valued and respected for who they are. let's focus on fostering unity and celebrating our shared humanity.",muslims,joy,2
Jews rule the economy there are many associations that were created exaclty for this purpose.,Denouncing,"There is no evidence to support the claim that jews control the economy. such stereotypes perpetuate hate and division, contributing to discrimination and should not be tolerated.",jews,disgust,1
Gay people are a burden to society. They should be made illegal.,Denouncing,This discriminatory claim is baseless and harmful. lgbtq+ individuals contribute positively to society and deserve equal rights and protection. homophobia has no place in a just society.,lgbtq+,disgust,1
I hate negros they are all killers.,Questioning,But shouldn't we acknowledge that gender inequality and discrimination still exist today in different forms?,black_people,disgust,1
Asylum seekers and refugees are a burden to the host country and are a security risk to the community as a whole.,Denouncing,"Demonizing vulnerable individuals seeking safety is deplorable. studies show that refugees contribute to host countries' economies and enrich communities, fostering diversity and global solidarity. #nohate",refugees,sadness,3
Arabs are the worst people on the planet. They want to rule the world.,Positive,"I understand that you may have some strong opinions, but i think it's important for us to approach these topics with empathy and understanding. it's not fair to generalize or label an entire group of people based on the actions or beliefs of a few individuals. we all have diverse backgrounds and cultures that contribute to our unique identities. let's focus on fostering a peaceful and inclusive world where we can appreciate our differences and work towards understanding and harmony.",asian_people,anger,5
Black folks are genetically inferior.,Denouncing,It is not true that blacks are genetically inferior to others. you need to do research before spreading misinformation like this.,black_people,disgust,1
Shaming Fatties is good to make them taking healthier habits.,Positive,"Even if not all shaming carries negative meaning, it is difficult for individuals to distinguish between shaming that comes from a place of concern as opposed to discrimination.",people_with_physical_disability,disgust,1
A persons religion doesnt matter to me. I am only interested in sex. The only possible sexual act is between a male and a female.,Informative,"Being asexual and 'queer' should not matter to you, like a person's religion does.",other,disgust,1
We cannot mix our blood with Jewishs one.,Positive,"I understand that we may have different beliefs and perspectives, but i believe in the power of empathy and understanding. it's important to recognize that diversity enriches our society and promotes inclusivity. instead of focusing on our differences, let's embrace the values that unite us as humans – love, kindness, and respect. by building bridges of understanding, we can create a world where everyone feels valued and accepted. let's strive for harmony, rather than perpetuating division. together, we can make a positive change.",jews,joy,2
The Gypsies steal the children,Informative,There are no convictions of kidnapping among gypsies. it is a myth and a canard not proven by facts or data.,gypsies,anger,5
